genome_id,antibiotic,resistance,source
1114164319,Azithromycin,Resistant,NCBI
3108815007,Cefixime,Susceptible,NCBI
2709240476,Amoxicillin,Resistant,NCBI
3134506877,Gentamicin,Resistant,NCBI
1427806298,Ofloxacin,Resistant,NCBI
2073336093,Clindamycin,Susceptible,NCBI
485.18742,Azithromycin,Susceptible,BV-BRC
1717.962,Penicillin,Susceptible,BV-BRC
2865889623,Cefixime,Susceptible,NCBI
573.79232,Gentamicin,Resistant,BV-BRC
3201768158,Ciprofloxacin,Susceptible,NCBI
610391492,Erythromycin,Resistant,NCBI
485.9518,Azithromycin,Resistant,BV-BRC
1280.34819,Penicillin,Resistant,BV-BRC
562.99297,Ampicillin,Susceptible,BV-BRC
624.3867,Azithromycin,Resistant,BV-BRC
2843951853,Levofloxacin,Susceptible,NCBI
28901.16284,Gentamicin,Susceptible,BV-BRC
1877279420,Tetracycline,Resistant,NCBI
210.6037,Amoxicillin,Susceptible,BV-BRC
2558065514,Vancomycin,Resistant,NCBI
90370.5276,Tetracycline,Resistant,BV-BRC
1280.18553,Clindamycin,Susceptible,BV-BRC
573.13807,Tetracycline,Resistant,BV-BRC
573.13563,Levofloxacin,Resistant,BV-BRC
1313.27204,Penicillin,Susceptible,BV-BRC
573.50160,Gentamicin,Susceptible,BV-BRC
1773.40442,Ofloxacin,Susceptible,BV-BRC
2709240476,Ampicillin,Susceptible,NCBI
2587290725,Amoxicillin,Susceptible,NCBI
1280.36050,Penicillin,Resistant,BV-BRC
2862401976,Erythromycin,Susceptible,NCBI
1280.45278,Gentamicin,Susceptible,BV-BRC
624.2543,Azithromycin,Susceptible,BV-BRC
562.22898,Amoxicillin,Resistant,BV-BRC
485.5855,Cefixime,Resistant,BV-BRC
3275998309,Clindamycin,Susceptible,NCBI
595583568,Azithromycin,Resistant,NCBI
1773.4218,Amoxicillin,Resistant,BV-BRC
2426927831,Erythromycin,Resistant,NCBI
1313.29763,Penicillin,Susceptible,BV-BRC
562.76404,Amoxicillin,Resistant,BV-BRC
2623883674,Ciprofloxacin,Susceptible,NCBI
2294927519,Ampicillin,Resistant,NCBI
3220393237,Azithromycin,Susceptible,NCBI
1773.2869,Amoxicillin,Susceptible,BV-BRC
195.409,Azithromycin,Resistant,BV-BRC
287.27296,Levofloxacin,Resistant,BV-BRC
2783117908,Ampicillin,Resistant,NCBI
90371.2939,Ciprofloxacin,Susceptible,BV-BRC
1280.43034,Clindamycin,Resistant,BV-BRC
2627867013,Ciprofloxacin,Susceptible,NCBI
1280.39567,Tetracycline,Susceptible,BV-BRC
1773.15866,Ofloxacin,Susceptible,BV-BRC
3139000346,Amoxicillin,Susceptible,NCBI
158836.3246,Ampicillin,Resistant,BV-BRC
2588979456,Cefixime,Resistant,NCBI
899729770,Erythromycin,Resistant,NCBI
1352.10484,Ampicillin,Resistant,BV-BRC
3173342496,Gentamicin,Susceptible,NCBI
2426539271,Tetracycline,Susceptible,NCBI
485.17878,Cefixime,Susceptible,BV-BRC
924639146,Clindamycin,Resistant,NCBI
562.97918,Ampicillin,Resistant,BV-BRC
3275998480,Penicillin,Resistant,NCBI
1157470.3,Vancomycin,Resistant,BV-BRC
2721298630,Meropenem,Resistant,NCBI
573.24016,Gentamicin,Resistant,BV-BRC
2322954058,Meropenem,Resistant,NCBI
573.19867,Levofloxacin,Resistant,BV-BRC
1313.46327,Azithromycin,Susceptible,BV-BRC
940656576,Clindamycin,Resistant,NCBI
1313.26272,Erythromycin,Susceptible,BV-BRC
485.7880,Azithromycin,Susceptible,BV-BRC
2283882548,Meropenem,Susceptible,NCBI
1313.45561,Tetracycline,Susceptible,BV-BRC
1280.39593,Penicillin,Resistant,BV-BRC
3170520878,Erythromycin,Susceptible,NCBI
1733.2272,Ofloxacin,Susceptible,BV-BRC
1313.23574,Erythromycin,Susceptible,BV-BRC
3053959967,Ofloxacin,Resistant,NCBI
485.15260,Cefixime,Susceptible,BV-BRC
1313.46370,Penicillin,Susceptible,BV-BRC
573.14549,Gentamicin,Resistant,BV-BRC
28901.24727,Azithromycin,Susceptible,BV-BRC
485.18602,Cefixime,Susceptible,BV-BRC
1280.16245,Penicillin,Resistant,BV-BRC
2283893643,Ampicillin,Susceptible,NCBI
1775902983,Penicillin,Susceptible,NCBI
28901.22281,Ampicillin,Susceptible,BV-BRC
1773.42020,Levofloxacin,Resistant,BV-BRC
1280.25938,Clindamycin,Resistant,BV-BRC
1311.2986,Clindamycin,Resistant,BV-BRC
1313.46046,Levofloxacin,Susceptible,BV-BRC
1280.11316,Levofloxacin,Susceptible,BV-BRC
2958442359,Levofloxacin,Resistant,NCBI
1733.7117,Ofloxacin,Susceptible,BV-BRC
3068168501,Ofloxacin,Susceptible,NCBI
1313.30965,Penicillin,Susceptible,BV-BRC
624.3371,Ampicillin,Susceptible,BV-BRC
3211800352,Amoxicillin,Resistant,NCBI
2283915363,Cefixime,Susceptible,NCBI
1733.6104,Ofloxacin,Susceptible,BV-BRC
573.13371,Gentamicin,Resistant,BV-BRC
3212194641,Erythromycin,Susceptible,NCBI
2178810347,Clindamycin,Susceptible,NCBI
1280.33753,Penicillin,Resistant,BV-BRC
573.17689,Meropenem,Resistant,BV-BRC
3203247859,Ciprofloxacin,Susceptible,NCBI
624.3662,Azithromycin,Resistant,BV-BRC
1733.8966,Ofloxacin,Resistant,BV-BRC
573.26133,Ciprofloxacin,Susceptible,BV-BRC
485.4989,Azithromycin,Susceptible,BV-BRC
2577498191,Ofloxacin,Susceptible,NCBI
1355822896,Erythromycin,Susceptible,NCBI
573.14499,Levofloxacin,Susceptible,BV-BRC
573.29988,Gentamicin,Resistant,BV-BRC
562.144916,Penicillin,Resistant,BV-BRC
573.23969,Levofloxacin,Resistant,BV-BRC
1773.3526,Amoxicillin,Susceptible,BV-BRC
470.7982,Gentamicin,Resistant,BV-BRC
1313.45544,Vancomycin,Susceptible,BV-BRC
1313.28023,Penicillin,Susceptible,BV-BRC
58712.95,Ampicillin,Susceptible,BV-BRC
3134628400,Gentamicin,Resistant,NCBI
573.67250,Ampicillin,Resistant,BV-BRC
485.17633,Azithromycin,Susceptible,BV-BRC
573.58478,Ciprofloxacin,Resistant,BV-BRC
1773.32838,Ofloxacin,Susceptible,BV-BRC
2848921093,Vancomycin,Susceptible,NCBI
1280.11201,Penicillin,Resistant,BV-BRC
2711523667,Ofloxacin,Resistant,NCBI
1280.40067,Penicillin,Resistant,BV-BRC
287.17861,Levofloxacin,Resistant,BV-BRC
1773.5919,Amoxicillin,Susceptible,BV-BRC
1313.38080,Erythromycin,Resistant,BV-BRC
1850029190,Clindamycin,Susceptible,NCBI
573.29940,Tetracycline,Susceptible,BV-BRC
1313.29478,Erythromycin,Susceptible,BV-BRC
1773.35399,Ofloxacin,Susceptible,BV-BRC
2417763664,Penicillin,Susceptible,NCBI
1280.46426,Clindamycin,Susceptible,BV-BRC
28901.24632,Ampicillin,Resistant,BV-BRC
470.7782,Gentamicin,Resistant,BV-BRC
1280.9931,Erythromycin,Susceptible,BV-BRC
1524455565,Azithromycin,Resistant,NCBI
1337059002,Meropenem,Resistant,NCBI
1313.27958,Penicillin,Susceptible,BV-BRC
3025974748,Ofloxacin,Resistant,NCBI
197.16238,Azithromycin,Susceptible,BV-BRC
573.17591,Gentamicin,Susceptible,BV-BRC
573.57202,Tetracycline,Susceptible,BV-BRC
1352.1842,Vancomycin,Resistant,BV-BRC
2522465232,Amoxicillin,Resistant,NCBI
2283882320,Ofloxacin,Susceptible,NCBI
1773.10634,Ofloxacin,Resistant,BV-BRC
485.17782,Cefixime,Resistant,BV-BRC
485.5134,Cefixime,Susceptible,BV-BRC
672600155,Erythromycin,Resistant,NCBI
1352.10507,Ampicillin,Resistant,BV-BRC
2520077132,Vancomycin,Susceptible,NCBI
573.14867,Levofloxacin,Susceptible,BV-BRC
485.8147,Cefixime,Resistant,BV-BRC
28901.23674,Azithromycin,Susceptible,BV-BRC
3268798285,Penicillin,Resistant,NCBI
573.15058,Levofloxacin,Resistant,BV-BRC
1313.17200,Clindamycin,Susceptible,BV-BRC
573.77782,Meropenem,Resistant,BV-BRC
1733.1272,Ofloxacin,Resistant,BV-BRC
2289599488,Amoxicillin,Susceptible,NCBI
1313.17300,Ciprofloxacin,Susceptible,BV-BRC
2865844008,Clindamycin,Susceptible,NCBI
3204321336,Erythromycin,Susceptible,NCBI
1313.31708,Penicillin,Susceptible,BV-BRC
1352.9875,Vancomycin,Susceptible,BV-BRC
3170344288,Vancomycin,Susceptible,NCBI
1352.11811,Vancomycin,Resistant,BV-BRC
1280.39775,Clindamycin,Susceptible,BV-BRC
1400923.3,Ofloxacin,Susceptible,BV-BRC
1773.21211,Ofloxacin,Resistant,BV-BRC
1371996107,Tetracycline,Susceptible,NCBI
1280.32343,Clindamycin,Susceptible,BV-BRC
2294919231,Ofloxacin,Susceptible,NCBI
573.40987,Levofloxacin,Resistant,BV-BRC
573.62715,Ampicillin,Resistant,BV-BRC
3275998786,Ofloxacin,Resistant,NCBI
585131792,Erythromycin,Resistant,NCBI
3071241460,Meropenem,Susceptible,NCBI
2718032251,Levofloxacin,Resistant,NCBI
3071230725,Meropenem,Susceptible,NCBI
1733.3869,Ofloxacin,Resistant,BV-BRC
2078728833,Amoxicillin,Susceptible,NCBI
1384109864,Levofloxacin,Resistant,NCBI
28901.23493,Ampicillin,Susceptible,BV-BRC
562.42761,Ampicillin,Resistant,BV-BRC
485.14145,Tetracycline,Susceptible,BV-BRC
72407.1658,Levofloxacin,Resistant,BV-BRC
2532436752,Meropenem,Resistant,NCBI
2727648558,Ofloxacin,Susceptible,NCBI
1773.29364,Ofloxacin,Resistant,BV-BRC
573.18678,Tetracycline,Susceptible,BV-BRC
562.97907,Ampicillin,Resistant,BV-BRC
1280.49757,Penicillin,Resistant,BV-BRC
98360.72,Ampicillin,Resistant,BV-BRC
1280.42646,Clindamycin,Resistant,BV-BRC
562.98722,Ampicillin,Susceptible,BV-BRC
28901.8860,Ampicillin,Susceptible,BV-BRC
485.18728,Cefixime,Susceptible,BV-BRC
1313.33432,Penicillin,Resistant,BV-BRC
1352.11627,Vancomycin,Susceptible,BV-BRC
562.65488,Amoxicillin,Susceptible,BV-BRC
1114277939,Clindamycin,Resistant,NCBI
72407.2318,Meropenem,Susceptible,BV-BRC
3146595677,Ampicillin,Resistant,NCBI
573.26245,Ampicillin,Resistant,BV-BRC
573.67978,Gentamicin,Resistant,BV-BRC
2865390067,Penicillin,Susceptible,NCBI
1313.32055,Erythromycin,Resistant,BV-BRC
562.50288,Ampicillin,Resistant,BV-BRC
573.59093,Ciprofloxacin,Resistant,BV-BRC
28901.8887,Tetracycline,Resistant,BV-BRC
1773.5129,Amoxicillin,Susceptible,BV-BRC
3055750376,Ampicillin,Resistant,NCBI
195.393,Azithromycin,Resistant,BV-BRC
72407.1951,Gentamicin,Resistant,BV-BRC
573.41198,Meropenem,Resistant,BV-BRC
1280.34991,Penicillin,Resistant,BV-BRC
573.17654,Levofloxacin,Susceptible,BV-BRC
2310766992,Meropenem,Resistant,NCBI
3264738594,Amoxicillin,Susceptible,NCBI
3220413529,Ciprofloxacin,Susceptible,NCBI
1280.11650,Tetracycline,Susceptible,BV-BRC
2657468210,Vancomycin,Resistant,NCBI
1313.27763,Erythromycin,Resistant,BV-BRC
2162447141,Cefixime,Resistant,NCBI
2518885121,Azithromycin,Resistant,NCBI
2899402585,Tetracycline,Resistant,NCBI
3136663071,Ampicillin,Resistant,NCBI
1352.9904,Vancomycin,Resistant,BV-BRC
2783052436,Ampicillin,Susceptible,NCBI
2840008768,Azithromycin,Resistant,NCBI
573.45935,Meropenem,Susceptible,BV-BRC
1280.33566,Erythromycin,Susceptible,BV-BRC
1773.5291,Amoxicillin,Susceptible,BV-BRC
485.14836,Cefixime,Resistant,BV-BRC
1512735129,Azithromycin,Susceptible,NCBI
2208507506,Gentamicin,Resistant,NCBI
2209189201,Ampicillin,Resistant,NCBI
470.18521,Ampicillin,Resistant,BV-BRC
1295802.3,Ofloxacin,Resistant,BV-BRC
2711327514,Ofloxacin,Resistant,NCBI
573.52939,Gentamicin,Susceptible,BV-BRC
2862401981,Clindamycin,Susceptible,NCBI
1733.4240,Ofloxacin,Susceptible,BV-BRC
565656.3,Vancomycin,Resistant,BV-BRC
3275998692,Levofloxacin,Resistant,NCBI
485.159,Cefixime,Susceptible,BV-BRC
1280.17689,Erythromycin,Resistant,BV-BRC
1313.45522,Penicillin,Susceptible,BV-BRC
3275998217,Erythromycin,Susceptible,NCBI
28901.8863,Ampicillin,Susceptible,BV-BRC
2871102989,Vancomycin,Susceptible,NCBI
1280.40490,Penicillin,Susceptible,BV-BRC
562.140841,Gentamicin,Resistant,BV-BRC
2189946050,Ampicillin,Resistant,NCBI
1313.14291,Tetracycline,Susceptible,BV-BRC
1633780300,Erythromycin,Resistant,NCBI
485.840,Cefixime,Susceptible,BV-BRC
1352.11740,Vancomycin,Resistant,BV-BRC
896682452,Azithromycin,Resistant,NCBI
1943763211,Meropenem,Resistant,NCBI
1352.4240,Vancomycin,Resistant,BV-BRC
1280.38207,Erythromycin,Susceptible,BV-BRC
1280.30867,Clindamycin,Resistant,BV-BRC
573.33396,Gentamicin,Resistant,BV-BRC
1280.51543,Penicillin,Resistant,BV-BRC
1313.30212,Erythromycin,Resistant,BV-BRC
1862152579,Meropenem,Resistant,NCBI
3196231407,Ampicillin,Resistant,NCBI
1733.573,Ofloxacin,Resistant,BV-BRC
1313.30131,Penicillin,Susceptible,BV-BRC
562.99483,Gentamicin,Susceptible,BV-BRC
3054097312,Ofloxacin,Resistant,NCBI
624.2359,Azithromycin,Resistant,BV-BRC
1313.33379,Tetracycline,Resistant,BV-BRC
3203225881,Amoxicillin,Resistant,NCBI
1773.44799,Ofloxacin,Susceptible,BV-BRC
573.13406,Meropenem,Susceptible,BV-BRC
573.52738,Tetracycline,Resistant,BV-BRC
210.6020,Amoxicillin,Susceptible,BV-BRC
562.99744,Ciprofloxacin,Susceptible,BV-BRC
1280.18650,Gentamicin,Susceptible,BV-BRC
573.62403,Gentamicin,Susceptible,BV-BRC
1280.18522,Erythromycin,Resistant,BV-BRC
573.28001,Gentamicin,Resistant,BV-BRC
485.21670,Cefixime,Resistant,BV-BRC
1313.45780,Meropenem,Susceptible,BV-BRC
149539.358,Ampicillin,Susceptible,BV-BRC
1280.25947,Ciprofloxacin,Susceptible,BV-BRC
573.29960,Levofloxacin,Susceptible,BV-BRC
1313.32446,Erythromycin,Resistant,BV-BRC
1884711980,Ciprofloxacin,Resistant,NCBI
28901.10112,Ampicillin,Susceptible,BV-BRC
195.410,Azithromycin,Resistant,BV-BRC
485.17823,Cefixime,Susceptible,BV-BRC
1773.3521,Amoxicillin,Susceptible,BV-BRC
562.22928,Amoxicillin,Susceptible,BV-BRC
1773.16264,Ofloxacin,Susceptible,BV-BRC
573.52220,Gentamicin,Resistant,BV-BRC
2829768450,Cefixime,Susceptible,NCBI
2710853356,Ampicillin,Resistant,NCBI
573.52923,Gentamicin,Resistant,BV-BRC
1313.19034,Erythromycin,Resistant,BV-BRC
28901.22970,Azithromycin,Susceptible,BV-BRC
573.42267,Meropenem,Susceptible,BV-BRC
2205025886,Cefixime,Resistant,NCBI
1352.1579,Vancomycin,Resistant,BV-BRC
1280.42593,Clindamycin,Resistant,BV-BRC
1535653149,Levofloxacin,Resistant,NCBI
1280.55010,Clindamycin,Resistant,BV-BRC
573.49003,Gentamicin,Susceptible,BV-BRC
624.3690,Azithromycin,Resistant,BV-BRC
562.144941,Erythromycin,Resistant,BV-BRC
562.65608,Amoxicillin,Susceptible,BV-BRC
2283893734,Gentamicin,Susceptible,NCBI
1560013699,Meropenem,Resistant,NCBI
1313.45224,Clindamycin,Resistant,BV-BRC
3139145625,Erythromycin,Susceptible,NCBI
573.78920,Meropenem,Susceptible,BV-BRC
485.18631,Azithromycin,Resistant,BV-BRC
1280.55463,Clindamycin,Resistant,BV-BRC
624.4175,Azithromycin,Resistant,BV-BRC
3243007000,Azithromycin,Susceptible,NCBI
573.50909,Meropenem,Susceptible,BV-BRC
3201278168,Clindamycin,Susceptible,NCBI
470.8399,Meropenem,Resistant,BV-BRC
1313.31787,Penicillin,Susceptible,BV-BRC
1313.31188,Penicillin,Susceptible,BV-BRC
573.46659,Levofloxacin,Susceptible,BV-BRC
2838909520,Vancomycin,Resistant,NCBI
1280.38026,Gentamicin,Susceptible,BV-BRC
562.99325,Ampicillin,Susceptible,BV-BRC
2484007551,Levofloxacin,Resistant,NCBI
485.4816,Cefixime,Susceptible,BV-BRC
90370.5274,Ciprofloxacin,Susceptible,BV-BRC
562.98740,Ciprofloxacin,Susceptible,BV-BRC
1313.27138,Penicillin,Susceptible,BV-BRC
3203290867,Meropenem,Susceptible,NCBI
1998472214,Vancomycin,Susceptible,NCBI
573.29562,Gentamicin,Resistant,BV-BRC
485.12975,Penicillin,Susceptible,BV-BRC
2997043642,Vancomycin,Resistant,NCBI
1280.38438,Erythromycin,Susceptible,BV-BRC
573.20049,Ciprofloxacin,Susceptible,BV-BRC
3063066474,Gentamicin,Resistant,NCBI
1280.21793,Penicillin,Susceptible,BV-BRC
1280.26088,Erythromycin,Resistant,BV-BRC
2176768802,Ciprofloxacin,Resistant,NCBI
1773.13782,Ofloxacin,Susceptible,BV-BRC
28901.9030,Tetracycline,Susceptible,BV-BRC
974673282,Penicillin,Resistant,NCBI
485.5325,Cefixime,Susceptible,BV-BRC
2899464141,Tetracycline,Resistant,NCBI
485.13111,Azithromycin,Resistant,BV-BRC
1393915685,Clindamycin,Resistant,NCBI
1280.40094,Gentamicin,Resistant,BV-BRC
573.46583,Gentamicin,Susceptible,BV-BRC
573.46138,Gentamicin,Resistant,BV-BRC
28901.16282,Clindamycin,Resistant,BV-BRC
90371.7002,Azithromycin,Susceptible,BV-BRC
3263674706,Ampicillin,Resistant,NCBI
573.29422,Meropenem,Resistant,BV-BRC
1313.23512,Tetracycline,Susceptible,BV-BRC
573.77952,Meropenem,Resistant,BV-BRC
28901.8919,Ampicillin,Resistant,BV-BRC
1448469.3,Ofloxacin,Resistant,BV-BRC
1313.42324,Erythromycin,Susceptible,BV-BRC
197.16034,Azithromycin,Susceptible,BV-BRC
28901.8831,Ciprofloxacin,Susceptible,BV-BRC
1280.49399,Erythromycin,Susceptible,BV-BRC
2867839387,Erythromycin,Susceptible,NCBI
562.76440,Amoxicillin,Resistant,BV-BRC
24413525,Penicillin,Susceptible,NCBI
1773.2706,Amoxicillin,Susceptible,BV-BRC
485.458,Azithromycin,Resistant,BV-BRC
1717.935,Penicillin,Resistant,BV-BRC
1313.32022,Penicillin,Resistant,BV-BRC
3070395244,Meropenem,Susceptible,NCBI
1313.46251,Meropenem,Susceptible,BV-BRC
1280.45279,Erythromycin,Susceptible,BV-BRC
197.5241,Clindamycin,Susceptible,BV-BRC
573.53559,Gentamicin,Resistant,BV-BRC
3258254296,Ofloxacin,Susceptible,NCBI
1496.1378,Azithromycin,Susceptible,BV-BRC
1280.9359,Clindamycin,Resistant,BV-BRC
1773.21056,Ofloxacin,Susceptible,BV-BRC
2865401185,Penicillin,Susceptible,NCBI
1605146919,Azithromycin,Resistant,NCBI
1280.30216,Erythromycin,Resistant,BV-BRC
1313.45853,Penicillin,Susceptible,BV-BRC
28901.22626,Ciprofloxacin,Susceptible,BV-BRC
1910139556,Levofloxacin,Resistant,NCBI
3170447116,Clindamycin,Susceptible,NCBI
1280.29952,Erythromycin,Resistant,BV-BRC
28901.24068,Ampicillin,Resistant,BV-BRC
2283866229,Azithromycin,Susceptible,NCBI
2838820673,Vancomycin,Resistant,NCBI
287.32652,Tetracycline,Resistant,BV-BRC
573.42158,Meropenem,Resistant,BV-BRC
1280.8406,Clindamycin,Susceptible,BV-BRC
2575262425,Amoxicillin,Susceptible,NCBI
470.7441,Ampicillin,Resistant,BV-BRC
485.532,Azithromycin,Resistant,BV-BRC
573.54218,Levofloxacin,Susceptible,BV-BRC
2529846130,Azithromycin,Resistant,NCBI
1352.9588,Vancomycin,Resistant,BV-BRC
1496.1225,Azithromycin,Resistant,BV-BRC
1313.21333,Erythromycin,Susceptible,BV-BRC
1280.36829,Erythromycin,Susceptible,BV-BRC
470.6180,Levofloxacin,Susceptible,BV-BRC
562.65448,Amoxicillin,Resistant,BV-BRC
1983685582,Vancomycin,Resistant,NCBI
1352.1916,Vancomycin,Resistant,BV-BRC
2559704583,Vancomycin,Susceptible,NCBI
1313.45891,Penicillin,Susceptible,BV-BRC
562.64909,Ampicillin,Susceptible,BV-BRC
1353431941,Levofloxacin,Resistant,NCBI
1800118805,Meropenem,Resistant,NCBI
1280.8807,Vancomycin,Susceptible,BV-BRC
1045346793,Penicillin,Resistant,NCBI
1280.16796,Clindamycin,Susceptible,BV-BRC
1773.37238,Ofloxacin,Resistant,BV-BRC
2711364702,Levofloxacin,Resistant,NCBI
1280.51872,Vancomycin,Susceptible,BV-BRC
485.7852,Azithromycin,Susceptible,BV-BRC
550.3231,Meropenem,Resistant,BV-BRC
3199879377,Gentamicin,Susceptible,NCBI
573.67207,Ampicillin,Resistant,BV-BRC
485.7828,Cefixime,Susceptible,BV-BRC
1424198611,Erythromycin,Susceptible,NCBI
1313.28645,Tetracycline,Resistant,BV-BRC
573.45819,Tetracycline,Resistant,BV-BRC
1280.28637,Penicillin,Resistant,BV-BRC
3043300257,Cefixime,Susceptible,NCBI
485.348,Azithromycin,Susceptible,BV-BRC
1773.4066,Amoxicillin,Susceptible,BV-BRC
1352.10213,Vancomycin,Susceptible,BV-BRC
1717.994,Penicillin,Resistant,BV-BRC
485.7628,Azithromycin,Susceptible,BV-BRC
2862607417,Azithromycin,Susceptible,NCBI
3255897256,Tetracycline,Susceptible,NCBI
2833651351,Meropenem,Susceptible,NCBI
72407.2965,Gentamicin,Resistant,BV-BRC
2710847074,Ofloxacin,Resistant,NCBI
2283899561,Levofloxacin,Susceptible,NCBI
2230043379,Meropenem,Resistant,NCBI
2868399570,Clindamycin,Susceptible,NCBI
2991388661,Ofloxacin,Susceptible,NCBI
1496.1152,Azithromycin,Resistant,BV-BRC
573.37746,Gentamicin,Resistant,BV-BRC
1352.11730,Vancomycin,Resistant,BV-BRC
2793768096,Ofloxacin,Susceptible,NCBI
485.7602,Cefixime,Susceptible,BV-BRC
2211885225,Vancomycin,Resistant,NCBI
998642845,Clindamycin,Resistant,NCBI
573.78574,Ciprofloxacin,Susceptible,BV-BRC
624.1873,Azithromycin,Susceptible,BV-BRC
1280.44388,Penicillin,Susceptible,BV-BRC
1229111902,Tetracycline,Resistant,NCBI
485.18520,Cefixime,Susceptible,BV-BRC
3025972546,Levofloxacin,Resistant,NCBI
1280.30441,Penicillin,Resistant,BV-BRC
3199607336,Ciprofloxacin,Susceptible,NCBI
2838596186,Vancomycin,Resistant,NCBI
1280.55219,Penicillin,Resistant,BV-BRC
1313.32259,Penicillin,Resistant,BV-BRC
573.40998,Levofloxacin,Resistant,BV-BRC
573.20016,Ciprofloxacin,Resistant,BV-BRC
2756319630,Meropenem,Resistant,NCBI
2844332411,Ampicillin,Susceptible,NCBI
2199892810,Penicillin,Resistant,NCBI
90370.5416,Ampicillin,Resistant,BV-BRC
1313.33832,Penicillin,Susceptible,BV-BRC
1733.6719,Ofloxacin,Resistant,BV-BRC
54388.407,Ampicillin,Susceptible,BV-BRC
28901.8960,Ciprofloxacin,Susceptible,BV-BRC
1313.17277,Amoxicillin,Susceptible,BV-BRC
1733.1421,Ofloxacin,Resistant,BV-BRC
1313.44531,Erythromycin,Resistant,BV-BRC
485.18705,Azithromycin,Susceptible,BV-BRC
1313.47045,Erythromycin,Susceptible,BV-BRC
3068071058,Ofloxacin,Susceptible,NCBI
1773.39844,Ofloxacin,Resistant,BV-BRC
1773.17657,Ofloxacin,Resistant,BV-BRC
3261116174,Tetracycline,Susceptible,NCBI
1313.27993,Penicillin,Susceptible,BV-BRC
470.1560,Gentamicin,Resistant,BV-BRC
28901.24205,Azithromycin,Susceptible,BV-BRC
1773.5165,Amoxicillin,Susceptible,BV-BRC
485.21627,Cefixime,Resistant,BV-BRC
1280.37073,Ciprofloxacin,Resistant,BV-BRC
573.52328,Tetracycline,Susceptible,BV-BRC
573.13773,Tetracycline,Resistant,BV-BRC
573.13805,Tetracycline,Resistant,BV-BRC
2958109302,Ofloxacin,Resistant,NCBI
28901.22476,Ampicillin,Susceptible,BV-BRC
1280.21624,Clindamycin,Resistant,BV-BRC
1280.43355,Tetracycline,Susceptible,BV-BRC
573.20968,Ciprofloxacin,Resistant,BV-BRC
2212172121,Vancomycin,Resistant,NCBI
2991388597,Ampicillin,Susceptible,NCBI
1313.24887,Erythromycin,Susceptible,BV-BRC
1313.17432,Penicillin,Susceptible,BV-BRC
573.52526,Levofloxacin,Susceptible,BV-BRC
1280.30357,Erythromycin,Resistant,BV-BRC
624.4172,Azithromycin,Resistant,BV-BRC
1280.30913,Gentamicin,Resistant,BV-BRC
3203268777,Tetracycline,Susceptible,NCBI
573.45102,Meropenem,Resistant,BV-BRC
72407.1348,Ciprofloxacin,Resistant,BV-BRC
485.14041,Azithromycin,Susceptible,BV-BRC
1280.26014,Vancomycin,Susceptible,BV-BRC
1695109124,Meropenem,Resistant,NCBI
3220461377,Azithromycin,Susceptible,NCBI
780253231,Levofloxacin,Resistant,NCBI
2746370003,Meropenem,Resistant,NCBI
1733.11130,Ofloxacin,Susceptible,BV-BRC
1280.26035,Vancomycin,Susceptible,BV-BRC
562.23590,Amoxicillin,Susceptible,BV-BRC
2862578499,Azithromycin,Susceptible,NCBI
1773.8209,Ofloxacin,Susceptible,BV-BRC
2293214435,Tetracycline,Susceptible,NCBI
1325927070,Cefixime,Resistant,NCBI
1449967.3,Erythromycin,Resistant,BV-BRC
573.79025,Levofloxacin,Resistant,BV-BRC
573.56955,Levofloxacin,Susceptible,BV-BRC
562.65545,Amoxicillin,Resistant,BV-BRC
59201.4138,Azithromycin,Susceptible,BV-BRC
573.50484,Levofloxacin,Susceptible,BV-BRC
1313.41904,Tetracycline,Susceptible,BV-BRC
470.7870,Ampicillin,Resistant,BV-BRC
2948085536,Ofloxacin,Resistant,NCBI
1496.1221,Azithromycin,Resistant,BV-BRC
485.4790,Cefixime,Resistant,BV-BRC
3201359398,Azithromycin,Susceptible,NCBI
28901.22566,Ciprofloxacin,Susceptible,BV-BRC
1358762586,Penicillin,Resistant,NCBI
3242948126,Ampicillin,Resistant,NCBI
623.1675,Azithromycin,Resistant,BV-BRC
2558065543,Vancomycin,Resistant,NCBI
1313.46344,Levofloxacin,Susceptible,BV-BRC
1280.16553,Vancomycin,Susceptible,BV-BRC
3170498640,Gentamicin,Susceptible,NCBI
2022478719,Tetracycline,Resistant,NCBI
573.12869,Ciprofloxacin,Susceptible,BV-BRC
1268993.3,Amoxicillin,Resistant,BV-BRC
1280.47466,Penicillin,Resistant,BV-BRC
1313.21517,Erythromycin,Susceptible,BV-BRC
485.865,Cefixime,Susceptible,BV-BRC
1773.18320,Ofloxacin,Resistant,BV-BRC
573.58991,Tetracycline,Susceptible,BV-BRC
1313.26933,Penicillin,Susceptible,BV-BRC
3207083544,Cefixime,Susceptible,NCBI
1352.9654,Vancomycin,Resistant,BV-BRC
90370.3570,Ampicillin,Susceptible,BV-BRC
1313.46641,Erythromycin,Susceptible,BV-BRC
485.13309,Azithromycin,Susceptible,BV-BRC
